symbol,exchange,datetime,open,high,low,close,volume
eth_usdt,BINANCE,2018-03-30 00:00:00,407.0,418.68,404.0,406.5,22951.291830000002
eth_usdt,BINANCE,2018-03-30 02:00:00,406.5,409.27,399.0,399.5,8769.36158
eth_usdt,BINANCE,2018-03-30 04:00:00,399.5,403.31,380.0,386.24,39391.91029
eth_usdt,BINANCE,2018-03-30 06:00:00,386.18,402.73,383.03,384.0,28614.82266
eth_usdt,BINANCE,2018-03-30 08:00:00,383.87,387.7,366.03,381.5,51491.95521
eth_usdt,BINANCE,2018-03-30 10:00:00,381.5,385.5,370.72,377.19,21780.01364
eth_usdt,BINANCE,2018-03-30 12:00:00,377.19,401.53,366.0,394.0,35417.21618
eth_usdt,BINANCE,2018-03-30 14:00:00,394.24,409.87,385.46,405.64,34555.86495
eth_usdt,BINANCE,2018-03-30 16:00:00,405.7,412.04,393.21,393.89,22876.02671
eth_usdt,BINANCE,2018-03-30 18:00:00,393.89,401.0,386.0,391.4,17773.49695
eth_usdt,BINANCE,2018-03-30 20:00:00,391.58,396.7,386.0,387.72,13141.7481
eth_usdt,BINANCE,2018-03-30 22:00:00,387.46,389.26,371.0,382.5,24828.754979999998
eth_usdt,BINANCE,2018-03-31 00:00:00,382.5,387.3,370.0,376.21,27200.233959999998
eth_usdt,BINANCE,2018-03-31 02:00:00,376.52,384.0,373.0,381.3,15115.65222
eth_usdt,BINANCE,2018-03-31 04:00:00,381.02,395.67,377.4,394.4,14515.982049999999
eth_usdt,BINANCE,2018-03-31 06:00:00,394.92,395.17,384.4,392.43,13557.849419999999
eth_usdt,BINANCE,2018-03-31 08:00:00,392.4,417.0,392.14,413.63,23871.5675
eth_usdt,BINANCE,2018-03-31 10:00:00,413.21,419.4,404.48,405.83,19836.946219999998
eth_usdt,BINANCE,2018-03-31 12:00:00,405.16,412.0,394.0,399.0,14847.884680000001
eth_usdt,BINANCE,2018-03-31 14:00:00,399.02,399.59,388.52,392.06,14800.127489999999
eth_usdt,BINANCE,2018-03-31 16:00:00,392.06,403.0,391.36,401.01,11084.12281
eth_usdt,BINANCE,2018-03-31 18:00:00,401.09,409.7,396.62,402.09,16575.67842
eth_usdt,BINANCE,2018-03-31 20:00:00,402.09,410.0,398.98,399.57,18067.248330000002
eth_usdt,BINANCE,2018-03-31 22:00:00,399.26,403.58,395.5,402.46,8694.89855
eth_usdt,BINANCE,2018-04-01 00:00:00,402.46,409.7,400.0,404.21,12080.58195
eth_usdt,BINANCE,2018-04-01 02:00:00,404.21,404.68,395.29,398.73,9643.22834
eth_usdt,BINANCE,2018-04-01 04:00:00,398.74,398.99,389.65,393.76,12012.21444
eth_usdt,BINANCE,2018-04-01 06:00:00,393.72,399.68,391.78,393.92,6319.09526
eth_usdt,BINANCE,2018-04-01 08:00:00,393.93,399.91,393.0,396.66,4974.845020000001
eth_usdt,BINANCE,2018-04-01 10:00:00,396.65,397.13,391.78,392.81,4466.73224
eth_usdt,BINANCE,2018-04-01 12:00:00,393.33,395.19,392.8,394.24,3160.3078100000002
eth_usdt,BINANCE,2018-04-01 14:00:00,394.01,394.5,374.01,377.29,15445.401709999998
eth_usdt,BINANCE,2018-04-01 16:00:00,377.28,383.0,371.7,382.5,13929.42784
eth_usdt,BINANCE,2018-04-01 18:00:00,382.5,383.0,373.45,374.65,8261.272089999999
eth_usdt,BINANCE,2018-04-01 20:00:00,374.97,377.72,366.0,367.53,13805.436099999999
eth_usdt,BINANCE,2018-04-01 22:00:00,367.07,367.54,356.9,360.4,26668.9021
eth_usdt,BINANCE,2018-04-02 00:00:00,360.15,381.78,358.89,379.54,30970.129520000002
eth_usdt,BINANCE,2018-04-02 02:00:00,379.53,388.0,376.08,383.43,14568.672419999999
eth_usdt,BINANCE,2018-04-02 04:00:00,383.43,386.63,375.77,377.92,8386.32443
eth_usdt,BINANCE,2018-04-02 06:00:00,377.85,380.74,374.87,378.58,5856.542939999999
eth_usdt,BINANCE,2018-04-02 08:00:00,378.58,386.58,375.05,379.72,11166.242839999999
eth_usdt,BINANCE,2018-04-02 10:00:00,379.72,384.98,378.51,383.0,11369.784370000001
eth_usdt,BINANCE,2018-04-02 12:00:00,383.0,384.99,376.53,381.82,7990.209059999999
eth_usdt,BINANCE,2018-04-02 14:00:00,382.09,391.0,380.17,388.95,10901.80336
eth_usdt,BINANCE,2018-04-02 16:00:00,388.44,392.5,387.2,391.74,8990.38093
eth_usdt,BINANCE,2018-04-02 18:00:00,391.74,394.87,387.63,391.79,10578.10627
eth_usdt,BINANCE,2018-04-02 20:00:00,391.55,392.0,385.11,389.85,8621.916089999999
eth_usdt,BINANCE,2018-04-02 22:00:00,389.84,391.89,380.54,389.51,11150.4607
eth_usdt,BINANCE,2018-04-03 00:00:00,389.7,390.78,382.74,384.01,9049.77514
eth_usdt,BINANCE,2018-04-03 02:00:00,384.01,386.4,380.58,382.12,7000.90337
eth_usdt,BINANCE,2018-04-03 04:00:00,382.13,382.91,376.01,380.99,8439.36363
eth_usdt,BINANCE,2018-04-03 06:00:00,380.98,385.45,375.0,385.05,7983.19615
eth_usdt,BINANCE,2018-04-03 08:00:00,385.0,387.89,380.16,380.99,6803.40523
eth_usdt,BINANCE,2018-04-03 10:00:00,380.65,391.5,380.13,390.92,13000.87607
eth_usdt,BINANCE,2018-04-03 12:00:00,390.93,398.74,390.61,395.11,17218.72678
eth_usdt,BINANCE,2018-04-03 14:00:00,395.13,402.5,393.96,400.85,10462.51176
eth_usdt,BINANCE,2018-04-03 16:00:00,400.86,402.99,396.56,401.46,10753.711940000001
eth_usdt,BINANCE,2018-04-03 18:00:00,401.46,404.74,395.5,397.52,10425.60292
eth_usdt,BINANCE,2018-04-03 20:00:00,397.86,406.49,397.19,402.19,11558.91166
eth_usdt,BINANCE,2018-04-03 22:00:00,402.38,405.99,397.6,403.7,10009.633170000001
eth_usdt,BINANCE,2018-04-04 00:00:00,403.8,407.0,402.53,407.0,8481.72484
eth_usdt,BINANCE,2018-04-04 02:00:00,407.0,419.08,405.4,413.13,19727.7194
eth_usdt,BINANCE,2018-04-04 04:00:00,413.17,418.0,410.05,415.19,10758.16193
eth_usdt,BINANCE,2018-04-04 06:00:00,415.33,415.97,410.0,415.01,8696.569950000001
eth_usdt,BINANCE,2018-04-04 08:00:00,415.0,416.5,404.01,405.39,11701.19614
eth_usdt,BINANCE,2018-04-04 10:00:00,405.55,405.8,397.81,402.08,11792.61615
eth_usdt,BINANCE,2018-04-04 12:00:00,402.08,406.15,398.65,403.48,8162.762769999999
eth_usdt,BINANCE,2018-04-04 14:00:00,403.95,407.24,402.42,403.13,5543.950510000001
eth_usdt,BINANCE,2018-04-04 16:00:00,403.12,404.95,387.0,389.83,16584.48085
eth_usdt,BINANCE,2018-04-04 18:00:00,389.83,391.46,380.15,385.07,17362.47955
eth_usdt,BINANCE,2018-04-04 20:00:00,384.65,388.0,381.1,385.69,10592.46637
eth_usdt,BINANCE,2018-04-04 22:00:00,385.67,385.8,370.0,371.1,20625.556389999998
eth_usdt,BINANCE,2018-04-05 00:00:00,371.17,381.43,371.01,378.37,11141.70667
eth_usdt,BINANCE,2018-04-05 02:00:00,378.42,383.79,373.02,381.08,12533.756150000001
eth_usdt,BINANCE,2018-04-05 04:00:00,381.08,385.33,375.05,378.07,7643.02629
eth_usdt,BINANCE,2018-04-05 06:00:00,377.52,381.2,373.34,378.16,6914.39884
eth_usdt,BINANCE,2018-04-05 08:00:00,378.15,379.41,365.61,368.12,12785.654139999999
eth_usdt,BINANCE,2018-04-05 10:00:00,368.61,380.0,366.76,379.0,9830.46466
eth_usdt,BINANCE,2018-04-05 12:00:00,379.0,384.0,376.84,382.6,13136.78773
eth_usdt,BINANCE,2018-04-05 14:00:00,382.55,383.68,375.0,379.25,9270.3465
eth_usdt,BINANCE,2018-04-05 16:00:00,379.28,384.32,377.63,382.07,9945.56879
eth_usdt,BINANCE,2018-04-05 18:00:00,381.96,382.69,377.0,379.76,7548.91943
eth_usdt,BINANCE,2018-04-05 20:00:00,379.75,383.5,371.47,383.39,15792.94376
eth_usdt,BINANCE,2018-04-05 22:00:00,383.39,387.03,376.0,377.79,12101.7683
eth_usdt,BINANCE,2018-04-06 00:00:00,377.89,380.25,373.55,374.22,9855.42796
eth_usdt,BINANCE,2018-04-06 02:00:00,374.11,378.7,373.32,376.11,7450.595150000001
eth_usdt,BINANCE,2018-04-06 04:00:00,376.07,378.66,374.05,375.3,5559.93675
eth_usdt,BINANCE,2018-04-06 06:00:00,375.3,385.0,375.3,381.22,7035.64558
eth_usdt,BINANCE,2018-04-06 08:00:00,381.56,385.91,379.27,380.88,5615.54948
eth_usdt,BINANCE,2018-04-06 10:00:00,380.84,381.7,376.01,378.04,6949.65009
eth_usdt,BINANCE,2018-04-06 12:00:00,377.8,382.04,375.6,376.41,6923.75924
eth_usdt,BINANCE,2018-04-06 14:00:00,376.49,377.25,365.5,368.23,15376.66159
eth_usdt,BINANCE,2018-04-06 16:00:00,368.5,371.53,367.0,370.2,7379.14895
