symbol,exchange,datetime,open,high,low,close,volume
eth_usdt,BINANCE,2018-03-30 00:00:00,407.0,418.68,399.0,399.5,31720.653410000003
eth_usdt,BINANCE,2018-03-30 04:00:00,399.5,403.31,380.0,384.0,68006.73295
eth_usdt,BINANCE,2018-03-30 08:00:00,383.87,387.7,366.03,377.19,73271.96885
eth_usdt,BINANCE,2018-03-30 12:00:00,377.19,409.87,366.0,405.64,69973.08113
eth_usdt,BINANCE,2018-03-30 16:00:00,405.7,412.04,386.0,391.4,40649.52366
eth_usdt,BINANCE,2018-03-30 20:00:00,391.58,396.7,371.0,382.5,37970.50308
eth_usdt,BINANCE,2018-03-31 00:00:00,382.5,387.3,370.0,381.3,42315.88618
eth_usdt,BINANCE,2018-03-31 04:00:00,381.02,395.67,377.4,392.43,28073.831469999997
eth_usdt,BINANCE,2018-03-31 08:00:00,392.4,419.4,392.14,405.83,43708.513719999995
eth_usdt,BINANCE,2018-03-31 12:00:00,405.16,412.0,388.52,392.06,29648.012169999998
eth_usdt,BINANCE,2018-03-31 16:00:00,392.06,409.7,391.36,402.09,27659.80123
eth_usdt,BINANCE,2018-03-31 20:00:00,402.09,410.0,395.5,402.46,26762.146880000004
eth_usdt,BINANCE,2018-04-01 00:00:00,402.46,409.7,395.29,398.73,21723.810289999998
eth_usdt,BINANCE,2018-04-01 04:00:00,398.74,399.68,389.65,393.92,18331.309699999998
eth_usdt,BINANCE,2018-04-01 08:00:00,393.93,399.91,391.78,392.81,9441.577260000002
eth_usdt,BINANCE,2018-04-01 12:00:00,393.33,395.19,374.01,377.29,18605.70952
eth_usdt,BINANCE,2018-04-01 16:00:00,377.28,383.0,371.7,374.65,22190.69993
eth_usdt,BINANCE,2018-04-01 20:00:00,374.97,377.72,356.9,360.4,40474.3382
eth_usdt,BINANCE,2018-04-02 00:00:00,360.15,388.0,358.89,383.43,45538.801940000005
eth_usdt,BINANCE,2018-04-02 04:00:00,383.43,386.63,374.87,378.58,14242.86737
eth_usdt,BINANCE,2018-04-02 08:00:00,378.58,386.58,375.05,383.0,22536.02721
eth_usdt,BINANCE,2018-04-02 12:00:00,383.0,391.0,376.53,388.95,18892.01242
eth_usdt,BINANCE,2018-04-02 16:00:00,388.44,394.87,387.2,391.79,19568.4872
eth_usdt,BINANCE,2018-04-02 20:00:00,391.55,392.0,380.54,389.51,19772.376790000002
eth_usdt,BINANCE,2018-04-03 00:00:00,389.7,390.78,380.58,382.12,16050.67851
eth_usdt,BINANCE,2018-04-03 04:00:00,382.13,385.45,375.0,385.05,16422.55978
eth_usdt,BINANCE,2018-04-03 08:00:00,385.0,391.5,380.13,390.92,19804.281300000002
eth_usdt,BINANCE,2018-04-03 12:00:00,390.93,402.5,390.61,400.85,27681.238540000002
eth_usdt,BINANCE,2018-04-03 16:00:00,400.86,404.74,395.5,397.52,21179.31486
eth_usdt,BINANCE,2018-04-03 20:00:00,397.86,406.49,397.19,403.7,21568.54483
eth_usdt,BINANCE,2018-04-04 00:00:00,403.8,419.08,402.53,413.13,28209.444239999997
eth_usdt,BINANCE,2018-04-04 04:00:00,413.17,418.0,410.0,415.01,19454.73188
eth_usdt,BINANCE,2018-04-04 08:00:00,415.0,416.5,397.81,402.08,23493.812289999998
eth_usdt,BINANCE,2018-04-04 12:00:00,402.08,407.24,398.65,403.13,13706.71328
eth_usdt,BINANCE,2018-04-04 16:00:00,403.12,404.95,380.15,385.07,33946.960399999996
