symbol,exchange,datetime,open,high,low,close,volume
btc_usdt,BINANCE,2018-03-30 00:00:00,7481.94,7580.0,7338.0,7341.0,6613.011440999999
btc_usdt,BINANCE,2018-03-30 04:00:00,7341.0,7388.33,6941.11,7090.14,18800.346252
btc_usdt,BINANCE,2018-03-30 08:00:00,7090.16,7165.08,6740.0,6861.01,15024.917622
btc_usdt,BINANCE,2018-03-30 12:00:00,6867.19,7272.78,6666.66,7222.25,14399.661203
btc_usdt,BINANCE,2018-03-30 16:00:00,7222.29,7292.43,6880.0,7027.72,8153.3193169999995
btc_usdt,BINANCE,2018-03-30 20:00:00,7027.73,7040.01,6679.01,6839.98,9738.217748000001
btc_usdt,BINANCE,2018-03-31 00:00:00,6839.97,6911.69,6600.1,6800.63,11291.739424
btc_usdt,BINANCE,2018-03-31 04:00:00,6816.58,6951.0,6735.0,6840.23,6698.176662
btc_usdt,BINANCE,2018-03-31 08:00:00,6840.24,7120.0,6837.71,6959.02,7290.175528
btc_usdt,BINANCE,2018-03-31 12:00:00,6954.06,7050.0,6777.0,6805.76,5742.157084
btc_usdt,BINANCE,2018-03-31 16:00:00,6810.0,7148.2,6805.77,7073.63,7231.156196
btc_usdt,BINANCE,2018-03-31 20:00:00,7079.72,7223.36,6978.98,7064.98,6698.106343999999
btc_usdt,BINANCE,2018-04-01 00:00:00,7063.83,7172.0,6985.0,7048.23,4818.351356
btc_usdt,BINANCE,2018-04-01 04:00:00,7054.99,7059.01,6842.97,6923.91,5088.592579
btc_usdt,BINANCE,2018-04-01 08:00:00,6922.0,7049.98,6892.0,6922.12,3229.309898
btc_usdt,BINANCE,2018-04-01 12:00:00,6926.0,6969.0,6670.0,6713.81,5586.243398999999
btc_usdt,BINANCE,2018-04-01 16:00:00,6713.81,6775.0,6623.97,6685.1,5763.285535999999
btc_usdt,BINANCE,2018-04-01 20:00:00,6688.53,6735.0,6430.0,6445.0,9420.821522
btc_usdt,BINANCE,2018-04-02 00:00:00,6445.0,6961.83,6432.65,6900.99,14864.233984
btc_usdt,BINANCE,2018-04-02 04:00:00,6900.98,6955.0,6753.0,6813.01,5207.536124
btc_usdt,BINANCE,2018-04-02 08:00:00,6813.01,7020.0,6765.0,6980.72,5723.203979
btc_usdt,BINANCE,2018-04-02 12:00:00,6982.44,7102.02,6833.0,7060.22,5541.155869
btc_usdt,BINANCE,2018-04-02 16:00:00,7065.01,7125.0,7007.72,7046.01,5499.032431
btc_usdt,BINANCE,2018-04-02 20:00:00,7046.0,7061.4,6873.32,7020.72,6365.096457
btc_usdt,BINANCE,2018-04-03 00:00:00,7020.72,7048.89,6941.0,6989.8,4484.638326
btc_usdt,BINANCE,2018-04-03 04:00:00,6989.8,7070.0,6890.0,7056.0,4510.433010000001
btc_usdt,BINANCE,2018-04-03 08:00:00,7063.97,7188.99,7011.01,7180.01,5189.873845
btc_usdt,BINANCE,2018-04-03 12:00:00,7183.01,7447.99,7180.01,7395.0,8721.105857
btc_usdt,BINANCE,2018-04-03 16:00:00,7396.94,7422.63,7252.0,7307.48,6336.407364999999
btc_usdt,BINANCE,2018-04-03 20:00:00,7302.03,7432.4,7277.0,7370.01,5993.20276
btc_usdt,BINANCE,2018-04-04 00:00:00,7370.01,7520.0,7353.0,7467.11,6590.650154
btc_usdt,BINANCE,2018-04-04 04:00:00,7467.12,7499.0,7345.0,7405.21,4956.091829999999
btc_usdt,BINANCE,2018-04-04 08:00:00,7405.21,7427.52,7223.0,7295.71,6660.71076
btc_usdt,BINANCE,2018-04-04 12:00:00,7295.72,7382.31,7261.41,7304.31,4074.9166700000005
btc_usdt,BINANCE,2018-04-04 16:00:00,7304.26,7338.0,7001.0,7058.0,9403.694618000001
btc_usdt,BINANCE,2018-04-04 20:00:00,7055.0,7123.98,6766.0,6785.0,9731.867818
btc_usdt,BINANCE,2018-04-05 00:00:00,6785.0,6918.0,6721.0,6854.41,7450.397153
btc_usdt,BINANCE,2018-04-05 04:00:00,6857.86,6900.0,6707.0,6796.1,4905.596785000001
