symbol,exchange,datetime,open,high,low,close,volume
sol_usdt,BINANCE,2021-07-01 00:00:00,31.914,36.0,31.621,33.486,5574447.158999999
sol_usdt,BINANCE,2021-07-02 00:00:00,33.478,34.283,31.367,32.975,4245471.741
sol_usdt,BINANCE,2021-07-03 00:00:00,32.994,35.406,32.611,34.818,3490968.8689999995
sol_usdt,BINANCE,2021-07-04 00:00:00,34.82,35.531,33.533,34.895,2584783.2
sol_usdt,BINANCE,2021-07-05 00:00:00,34.895,35.33,32.63,32.768,3192561.968
sol_usdt,BINANCE,2021-07-06 00:00:00,32.772,35.041,32.37,33.818,3440291.5620000004
sol_usdt,BINANCE,2021-07-07 00:00:00,33.823,37.599,33.203,36.264,4023391.139
sol_usdt,BINANCE,2021-07-08 00:00:00,36.264,38.1,33.701,34.344,5045742.880000001
sol_usdt,BINANCE,2021-07-09 00:00:00,34.341,34.46,31.976,33.923,2799916.532
sol_usdt,BINANCE,2021-07-10 00:00:00,33.936,34.215,32.157,32.361,2680175.7679999997
sol_usdt,BINANCE,2021-07-11 00:00:00,32.353,32.833,31.025,32.39,2335039.5419999994
sol_usdt,BINANCE,2021-07-12 00:00:00,32.391,32.696,31.066,31.083,1799448.0040000002
sol_usdt,BINANCE,2021-07-13 00:00:00,31.083,31.196,29.107,30.255,2252786.7079999996
sol_usdt,BINANCE,2021-07-14 00:00:00,30.256,31.2,27.363,30.582,3299518.0329999994
sol_usdt,BINANCE,2021-07-15 00:00:00,30.582,31.5,28.751,28.765,3433307.852
sol_usdt,BINANCE,2021-07-16 00:00:00,28.769,29.478,27.0,28.325,3025420.177
sol_usdt,BINANCE,2021-07-17 00:00:00,28.319,28.35,25.979,26.527,2338425.149
sol_usdt,BINANCE,2021-07-18 00:00:00,26.533,27.836,26.233,26.586,2006932.879
sol_usdt,BINANCE,2021-07-19 00:00:00,26.584,27.221,23.975,24.189,2846439.507
sol_usdt,BINANCE,2021-07-20 00:00:00,24.185,24.982,22.1,23.803,3423105.116
sol_usdt,BINANCE,2021-07-21 00:00:00,23.804,27.1,22.8,26.954,3899642.254
sol_usdt,BINANCE,2021-07-22 00:00:00,26.957,27.798,25.232,27.795,3421872.486
sol_usdt,BINANCE,2021-07-23 00:00:00,27.796,28.713,26.7,26.877,2706264.2279999997
sol_usdt,BINANCE,2021-07-24 00:00:00,26.88,29.517,26.385,28.402,2850321.553
sol_usdt,BINANCE,2021-07-25 00:00:00,28.392,29.548,26.5,27.356,2715615.6089999997
sol_usdt,BINANCE,2021-07-26 00:00:00,27.351,31.115,26.98,30.087,4872710.183
sol_usdt,BINANCE,2021-07-27 00:00:00,30.07,30.9,27.121,27.7,4068144.5869999994
sol_usdt,BINANCE,2021-07-28 00:00:00,27.704,28.76,26.893,28.28,2465824.2800000003
sol_usdt,BINANCE,2021-07-29 00:00:00,28.277,30.002,27.319,29.587,2198391.6340000005
sol_usdt,BINANCE,2021-07-30 00:00:00,29.587,33.084,29.585,31.018,5715124.566
sol_usdt,BINANCE,2021-07-31 00:00:00,31.03,34.981,30.432,34.246,4307691.363000001
sol_usdt,BINANCE,2021-08-01 00:00:00,34.241,37.004,33.595,35.467,3540633.2800000003
sol_usdt,BINANCE,2021-08-02 00:00:00,35.48,36.253,33.165,33.82,3515160.747999999
sol_usdt,BINANCE,2021-08-03 00:00:00,33.82,35.9,32.327,34.92,3573330.517
sol_usdt,BINANCE,2021-08-04 00:00:00,34.92,35.639,33.236,35.363,2796668.656
sol_usdt,BINANCE,2021-08-05 00:00:00,35.374,38.267,35.353,36.702,4097518.4860000005
sol_usdt,BINANCE,2021-08-06 00:00:00,36.707,39.698,35.611,39.687,3558044.164
sol_usdt,BINANCE,2021-08-07 00:00:00,39.687,40.5,38.338,38.495,3590633.2499999995
sol_usdt,BINANCE,2021-08-08 00:00:00,38.489,39.579,37.301,37.74,2721356.356
sol_usdt,BINANCE,2021-08-09 00:00:00,37.729,39.93,36.351,39.857,1947952.2859999998
sol_usdt,BINANCE,2021-08-10 00:00:00,39.861,41.678,37.981,40.128,2615441.097
sol_usdt,BINANCE,2021-08-11 00:00:00,40.124,43.417,39.041,42.589,2465555.9150000005
sol_usdt,BINANCE,2021-08-12 00:00:00,42.589,43.729,39.316,39.828,2552544.8819999993
sol_usdt,BINANCE,2021-08-13 00:00:00,39.831,44.647,39.36,43.615,2136671.2539999997
sol_usdt,BINANCE,2021-08-14 00:00:00,43.624,44.911,42.727,44.065,1993188.506
sol_usdt,BINANCE,2021-08-15 00:00:00,44.05,48.851,43.027,48.704,2930503.9120000005
sol_usdt,BINANCE,2021-08-16 00:00:00,48.701,68.867,47.844,67.077,15051622.425999999
sol_usdt,BINANCE,2021-08-17 00:00:00,67.052,75.155,61.211,69.85,13470730.842999998
sol_usdt,BINANCE,2021-08-18 00:00:00,69.861,80.5,58.822,77.335,16552312.361999998
sol_usdt,BINANCE,2021-08-19 00:00:00,77.344,78.732,68.24,73.522,9507666.646000002
sol_usdt,BINANCE,2021-08-20 00:00:00,73.522,74.846,70.6,73.35,5051103.043
sol_usdt,BINANCE,2021-08-21 00:00:00,73.331,82.0,72.931,75.406,6483624.267999999
sol_usdt,BINANCE,2021-08-22 00:00:00,75.391,77.6,72.6,74.612,3081759.599
sol_usdt,BINANCE,2021-08-23 00:00:00,74.599,75.942,71.244,72.04,3665339.619
sol_usdt,BINANCE,2021-08-24 00:00:00,72.046,79.45,71.584,71.999,6415137.135999999
sol_usdt,BINANCE,2021-08-25 00:00:00,71.985,72.83,66.03,71.305,5928343.058999999
sol_usdt,BINANCE,2021-08-26 00:00:00,71.277,78.3,66.2,74.71,5292963.841999999
sol_usdt,BINANCE,2021-08-27 00:00:00,74.71,84.17,72.55,82.49,8929042.65
